filename,path,true_label,predicted_label,confidence,prob_glioma,prob_meningioma,prob_pituitary,prob_no_tumor,predicted_label_optimized
glioma_101020_829.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_101020_829.png,glioma,glioma,0.999810978770256,0.999810978770256,0.00010814618758558936,6.893104091432178e-05,1.196490129018457e-05,glioma
glioma_101020_830.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_101020_830.png,glioma,glioma,0.8925907164812088,0.8925907164812088,0.10710629150707973,7.288047549991461e-05,0.0002301225591452294,glioma
glioma_101020_831.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_101020_831.png,glioma,meningioma,0.9988182112574577,0.0011526337857503677,0.9988182112574577,5.60851245268168e-06,2.3540359393336985e-05,meningioma
glioma_101020_832.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_101020_832.png,glioma,glioma,0.8506095875054598,0.8506095875054598,0.1491061997367069,4.1379433426413925e-06,0.0002800737188408675,glioma
glioma_101020_833.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_101020_833.png,glioma,glioma,0.9979603663086891,0.9979603663086891,0.0019734405718736525,1.4401677894682052e-07,6.603255951631581e-05,glioma
glioma_101384_834.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_101384_834.png,glioma,glioma,0.9839729368686676,0.9839729368686676,0.0011599006502365228,0.014268472164985724,0.0005986947801375209,glioma
glioma_101384_835.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_101384_835.png,glioma,glioma,0.9959795102477074,0.9959795102477074,0.00024170290157599084,0.0036788260576940957,9.996347161234098e-05,glioma
glioma_101384_836.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_101384_836.png,glioma,glioma,0.8805381283164024,0.8805381283164024,0.0007942209049360827,0.11866493429988623,2.751630113095871e-06,glioma
glioma_102075_722.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_102075_722.png,glioma,glioma,0.6245634919032454,0.6245634919032454,8.289446395792766e-05,0.3753509658854455,2.620450082702064e-06,glioma
glioma_102075_723.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_102075_723.png,glioma,glioma,0.9606931805610657,0.9606931805610657,0.00014907725562807173,0.039155445439973846,2.289742489836044e-06,glioma
glioma_102075_724.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_102075_724.png,glioma,glioma,0.9993796721100807,0.9993796721100807,3.05201148762535e-05,0.0005895645290365792,2.698089809349824e-07,glioma
glioma_102075_761.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_102075_761.png,glioma,glioma,0.7788549032993615,0.7788549032993615,0.0005754196899943054,0.22054509771987796,2.459231760099101e-05,glioma
glioma_102075_762.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_102075_762.png,glioma,pituitary,0.704261839389801,0.29367829114198685,0.002048067606665427,0.704261839389801,1.1801066278849248e-05,pituitary
glioma_102075_763.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_102075_763.png,glioma,pituitary,0.6279873065650463,0.37177612632513046,0.00022624524444836425,0.6279873065650463,1.031245695060079e-05,pituitary
glioma_102075_837.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_102075_837.png,glioma,glioma,0.8646445563063025,0.8646445563063025,0.13534870962030254,2.0104646516472258e-06,4.691284573254961e-06,glioma
glioma_102075_838.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_102075_838.png,glioma,glioma,0.9906078055500984,0.9906078055500984,0.006905527494382113,0.00213086932853912,0.0003557684381121362,glioma
glioma_102075_839.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_102075_839.png,glioma,pituitary,0.7004902879707515,0.2183189663628582,0.006362434069160372,0.7004902879707515,0.07482831577362958,pituitary
glioma_103148_725.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_103148_725.png,glioma,glioma,0.9999997615814209,0.9999997615814209,2.0391569266475784e-08,2.2902486485065765e-07,2.6612615333654333e-08,glioma
glioma_103148_726.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_103148_726.png,glioma,glioma,0.9999838918447495,0.9999838918447495,5.1168857559957814e-06,1.0967143349915887e-05,4.3517509040746916e-08,glioma
glioma_103148_727.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_103148_727.png,glioma,glioma,0.9995521828532219,0.9995521828532219,0.0004438645617739212,9.998719252557464e-08,3.884860856118166e-06,glioma
glioma_103148_728.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_103148_728.png,glioma,glioma,0.999967485666275,0.999967485666275,2.918148936714715e-06,4.335413413159017e-06,2.526441518568845e-05,glioma
glioma_103148_764.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_103148_764.png,glioma,glioma,0.9996994659304619,0.9996994659304619,0.0002985824534107451,9.762957304815245e-07,9.826363829290585e-07,glioma
glioma_103148_765.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_103148_765.png,glioma,glioma,0.9952399656176567,0.9952399656176567,0.0027991342583391088,0.0019454016756981218,1.5479670857132533e-05,glioma
glioma_103148_766.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_103148_766.png,glioma,glioma,0.9998499229550362,0.9998499229550362,0.00014314407439997012,4.856325134028339e-06,2.0681995245297458e-06,glioma
glioma_103148_767.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_103148_767.png,glioma,glioma,0.9995535165071487,0.9995535165071487,0.00038154778485477436,5.90769017776438e-05,5.899916956764173e-06,glioma
glioma_103148_840.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_103148_840.png,glioma,glioma,0.9856429025530815,0.9856429025530815,0.0012854295180204645,0.013059837368928129,1.1862904642612193e-05,glioma
glioma_103148_841.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_103148_841.png,glioma,glioma,0.9982894361019135,0.9982894361019135,0.0002882542628697138,0.0014218823190361718,4.7105655420764947e-07,glioma
glioma_103148_842.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_103148_842.png,glioma,glioma,0.9569544866681099,0.9569544866681099,0.042990626579012314,4.560839136047434e-05,9.23489231752228e-06,glioma
glioma_103148_843.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_103148_843.png,glioma,glioma,0.7422770075500011,0.7422770075500011,0.25754841986781685,0.00012461875576263992,4.997574734488808e-05,glioma
glioma_105653_844.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_105653_844.png,glioma,pituitary,0.905951514840126,0.006531392959914228,0.0032122166112458217,0.905951514840126,0.08430490145838121,pituitary
glioma_105653_845.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_105653_845.png,glioma,pituitary,0.871735043823719,0.006846041971584782,0.004096654312888859,0.871735043823719,0.11732224794104695,pituitary
glioma_106494_729.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_106494_729.png,glioma,glioma,0.9999396875500679,0.9999396875500679,4.5283213623292795e-06,5.354049969241714e-05,2.2329343067895024e-06,glioma
glioma_106494_730.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_106494_730.png,glioma,glioma,0.9999963641166687,0.9999963641166687,8.272191767133563e-07,1.9473161216865265e-06,8.382764029590817e-07,glioma
glioma_106494_731.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_106494_731.png,glioma,glioma,0.9999973922967911,0.9999973922967911,3.7978897005075396e-07,9.664054578806258e-08,2.133646750834828e-06,glioma
glioma_106494_732.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_106494_732.png,glioma,glioma,0.9999178349971771,0.9999178349971771,1.9943280094025795e-06,6.363639037942903e-07,7.956694417998733e-05,glioma
glioma_106494_733.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_106494_733.png,glioma,glioma,0.9981578886508942,0.9981578886508942,0.0018399867975205098,2.7285991954784095e-07,1.84502907174533e-06,glioma
glioma_106494_734.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_106494_734.png,glioma,glioma,0.9997253641486168,0.9997253641486168,0.00015664674697291048,8.157470546166223e-06,0.00010985371473282157,glioma
glioma_106494_768.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_106494_768.png,glioma,glioma,0.9886782988905907,0.9886782988905907,0.010950869147563935,1.0413139222009704e-05,0.0003604356302275846,glioma
glioma_106494_769.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_106494_769.png,glioma,glioma,0.9994844943284988,0.9994844943284988,0.00027641130793654156,3.1683692025552546e-06,0.00023593988993297899,glioma
glioma_106494_770.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_106494_770.png,glioma,glioma,0.9998745173215866,0.9998745173215866,9.933679655205196e-05,1.6759525898635275e-05,9.423103300321145e-06,glioma
glioma_106494_771.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_106494_771.png,glioma,glioma,0.999296747148037,0.999296747148037,0.0005898487906961236,9.808496024277247e-07,0.00011239513423788594,glioma
glioma_106494_772.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_106494_772.png,glioma,glioma,0.5169786017504521,0.5169786017504521,0.4820782267488539,5.2170286927832876e-05,0.0008910012776368603,glioma
glioma_106494_846.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_106494_846.png,glioma,meningioma,0.9739759191870689,0.025683988686068915,0.9739759191870689,5.881871629753732e-06,0.0003342133786645718,meningioma
glioma_106494_847.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_106494_847.png,glioma,glioma,0.9501966238021851,0.9501966238021851,0.0249621924594976,9.623497828670224e-05,0.024744944828853477,glioma
glioma_106494_848.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_106494_848.png,glioma,glioma,0.9978002160787582,0.9978002160787582,0.002181559294967883,4.518900158956285e-06,1.3728349543384866e-05,glioma
glioma_106494_849.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_106494_849.png,glioma,glioma,0.9665715396404266,0.9665715396404266,0.018134835467208177,7.866942974033009e-05,0.01521492248866707,glioma
glioma_106494_850.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_106494_850.png,glioma,glioma,0.5650026290677488,0.5650026290677488,0.4300881056115031,0.0004608210419974057,0.004448441555723548,glioma
glioma_106494_851.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_106494_851.png,glioma,meningioma,0.8336026966571808,0.1234970836667344,0.8336026966571808,0.011528128972713603,0.03137206347309984,meningioma
glioma_106494_852.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_106494_852.png,glioma,glioma,0.7680616173893213,0.7680616173893213,0.23175882315263152,8.771410989538708e-05,9.185187309412868e-05,glioma
glioma_107747_735.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_107747_735.png,glioma,glioma,0.9975056797266006,0.9975056797266006,0.0024921301949234476,1.793299874819354e-06,4.1061489408633634e-07,glioma
glioma_107747_736.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_107747_736.png,glioma,glioma,0.9999999403953552,0.9999999403953552,5.767814226231849e-08,6.354798909313786e-09,2.1855741993981326e-08,glioma
glioma_107747_737.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_107747_737.png,glioma,glioma,0.9999978542327881,0.9999978542327881,2.1596909931531627e-06,1.4905748024762744e-08,2.037374025043448e-08,glioma
glioma_107747_738.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_107747_738.png,glioma,glioma,0.9999993592500687,0.9999993592500687,6.181470020294455e-07,2.931258835658923e-08,1.7647490135885846e-08,glioma
glioma_107747_739.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_107747_739.png,glioma,glioma,0.9999941438436508,0.9999941438436508,5.724410172547323e-06,6.851515643724326e-08,8.459520994819059e-08,glioma
glioma_107747_773.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_107747_773.png,glioma,glioma,0.9956038072705269,0.9956038072705269,0.001992488635096379,0.0024012681576550676,2.4440309296380747e-06,glioma
glioma_107747_774.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_107747_774.png,glioma,glioma,0.8311552777886391,0.8311552777886391,0.16884150373880402,2.433827930303778e-06,7.694118235868075e-07,glioma
glioma_107747_775.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_107747_775.png,glioma,glioma,0.9999985843896866,0.9999985843896866,6.464244197701419e-07,4.3159600160436185e-07,3.449178382908258e-07,glioma
glioma_107747_776.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_107747_776.png,glioma,glioma,0.9991085156798363,0.9991085156798363,0.000523982062873074,0.00033456201406067976,3.2943188408296464e-05,glioma
glioma_107747_777.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_107747_777.png,glioma,glioma,0.9975884780287743,0.9975884780287743,0.0005305782298137274,0.0018758480728138238,5.089185584949973e-06,glioma
glioma_107747_778.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_107747_778.png,glioma,glioma,0.8517737449146807,0.8517737449146807,0.010236395683023147,0.13796076399739832,2.909612614132584e-05,glioma
glioma_107747_853.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_107747_853.png,glioma,meningioma,0.9994805380702019,0.000519056647533489,0.9994805380702019,5.262813818074363e-08,3.7072225289591643e-07,meningioma
glioma_107747_854.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_107747_854.png,glioma,glioma,0.9996495172381401,0.9996495172381401,0.00018389937190477212,0.0001658566180822163,7.17040364861532e-07,glioma
glioma_107747_855.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_107747_855.png,glioma,glioma,0.5788577589264605,0.5788577589264605,0.42106833695288515,7.179377861632474e-05,2.0891818302004594e-06,glioma
glioma_107747_856.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_107747_856.png,glioma,pituitary,0.6509429458528757,0.340005271602422,0.008756268111028476,0.6509429458528757,0.000295513782020862,pituitary
glioma_108479_857.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_108479_857.png,glioma,pituitary,0.8163244351744652,0.1771762394637335,0.0003685885321829119,0.8163244351744652,0.006130734822363593,pituitary
glioma_108479_858.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_108479_858.png,glioma,pituitary,0.9258878603577614,0.007290414454473648,0.06633799382007055,0.9258878603577614,0.0004837383174844945,pituitary
glioma_112027_779.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_112027_779.png,glioma,glioma,0.9688828438520432,0.9688828438520432,0.030649325875856448,0.0003471435438768822,0.00012067451672237439,glioma
glioma_112027_780.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_112027_780.png,glioma,glioma,0.9999252259731293,0.9999252259731293,6.421667615086335e-05,9.621444135632373e-06,9.393388484824072e-07,glioma
glioma_112105_740.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_112105_740.png,glioma,glioma,0.9999963045120239,0.9999963045120239,1.9115561311622287e-07,2.6099791341493983e-06,8.947250051960509e-07,glioma
glioma_112105_741.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_112105_741.png,glioma,glioma,0.9999849647283554,0.9999849647283554,9.299032832643661e-07,5.0221954239759725e-06,9.083765320383463e-06,glioma
glioma_112105_742.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_112105_742.png,glioma,glioma,0.9999648779630661,0.9999648779630661,1.0203287033050401e-06,4.792943482101464e-06,2.9327347590424324e-05,glioma
glioma_112105_743.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_112105_743.png,glioma,glioma,0.9999972432851791,0.9999972432851791,3.562787682653834e-07,1.794949092470688e-06,6.290392349228568e-07,glioma
glioma_112105_744.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_112105_744.png,glioma,glioma,0.9998796507716179,0.9998796507716179,5.864330682925356e-05,6.120485238625406e-05,5.188296086089395e-07,glioma
glioma_112105_745.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_112105_745.png,glioma,glioma,0.9999990463256836,0.9999990463256836,4.346733550875115e-07,2.0246695253689495e-07,3.1584643700455217e-07,glioma
glioma_112105_746.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_112105_746.png,glioma,glioma,0.999996080994606,0.999996080994606,3.335435941664855e-06,1.5002478281900267e-07,4.204436390153887e-07,glioma
glioma_112105_781.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_112105_781.png,glioma,glioma,0.9999505430459976,0.9999505430459976,3.603179433753212e-05,1.234426548535339e-05,1.0703676061041278e-06,glioma
glioma_112105_782.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_112105_782.png,glioma,glioma,0.9999945759773254,0.9999945759773254,1.821582074512662e-06,1.1025546520215812e-06,2.515040691264403e-06,glioma
glioma_112105_783.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_112105_783.png,glioma,glioma,0.9999662339687347,0.9999662339687347,7.001770654824213e-06,2.5166214300043066e-05,1.5770795940284188e-06,glioma
glioma_112105_784.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_112105_784.png,glioma,glioma,0.9999901503324509,0.9999901503324509,2.314043932472032e-06,3.940943486213655e-06,3.5926548846987316e-06,glioma
glioma_112105_785.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_112105_785.png,glioma,glioma,0.9996737465262413,0.9996737465262413,4.0870262353109865e-05,0.0002822364111807474,3.118670903745624e-06,glioma
glioma_112105_786.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_112105_786.png,glioma,glioma,0.9998500794172287,0.9998500794172287,2.5184353404483772e-05,8.31471074889123e-05,4.159383903612479e-05,glioma
glioma_112105_787.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_112105_787.png,glioma,glioma,0.9997940585017204,0.9997940585017204,9.505913112661801e-06,0.00014277293581699269,5.3673930409559034e-05,glioma
glioma_112105_788.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_112105_788.png,glioma,glioma,0.9997190907597542,0.9997190907597542,3.562831352610374e-05,2.0930622000037147e-06,0.00024316031749549438,glioma
glioma_112105_789.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_112105_789.png,glioma,glioma,0.9912441521883011,0.9912441521883011,0.007692109134779912,0.001041681967755892,2.205486606143836e-05,glioma
glioma_112105_790.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_112105_790.png,glioma,glioma,0.9999288097023964,0.9999288097023964,2.1229780159615075e-05,4.7434825070524766e-05,2.5365401317145597e-06,glioma
glioma_112105_791.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_112105_791.png,glioma,glioma,0.9999659508466721,0.9999659508466721,1.6788579529247727e-05,1.0036798045121031e-05,7.188702795701829e-06,glioma
glioma_112105_859.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_112105_859.png,glioma,glioma,0.9978915378451347,0.9978915378451347,0.00017886191190541467,2.098089325386354e-06,0.0019274914779998653,glioma
glioma_112105_860.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_112105_860.png,glioma,glioma,0.9998749420046806,0.9998749420046806,1.276405686922999e-05,9.042917909596326e-05,2.1859153918057928e-05,glioma
glioma_112105_861.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_112105_861.png,glioma,glioma,0.9304953813552856,0.9304953813552856,0.06565425652661361,0.0022463458590209484,0.001604007277819619,glioma
glioma_112105_862.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_112105_862.png,glioma,glioma,0.8875088095664978,0.8875088095664978,0.1066737748333253,0.0011390629942980013,0.004678344979765825,glioma
glioma_112105_863.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_112105_863.png,glioma,glioma,0.999973252415657,0.999973252415657,1.775980834395341e-06,1.7990643868870393e-05,6.971610403638806e-06,glioma
glioma_112105_864.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_112105_864.png,glioma,glioma,0.9996911659836769,0.9996911659836769,5.155173042226124e-06,0.00028113098960602656,2.257384448967059e-05,glioma
glioma_88670_792.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_88670_792.png,glioma,glioma,0.9999792873859406,0.9999792873859406,1.0050507430747757e-06,1.9393866182326747e-05,3.315966008443638e-07,glioma
glioma_88670_793.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_88670_793.png,glioma,glioma,0.9999729096889496,0.9999729096889496,2.8154506495070564e-06,2.7705201759431475e-06,2.150091528108078e-05,glioma
glioma_88670_794.png,/content/drive/My Drive/Testing_Segmentation/images/glioma_88670_794.png,glioma,glioma,0.999995082616806,0.999995082616806,6.358317374832723e-07,2.1977039637022244e-06,2.115063781005233e-06,glioma
