filename,path,true_label,predicted_label_raw,predicted_label,confidence,all_predictions
Te-gl_0014.jpg,/content/drive/My Drive/Testing/glioma/Te-gl_0014.jpg,glioma,glioma_tumor,glioma,0.9902432560920715,"[{'label': 'glioma_tumor', 'score': 0.9902432560920715}, {'label': 'no_tumor', 'score': 0.007090433035045862}, {'label': 'meningioma_tumor', 'score': 0.0020714858546853065}, {'label': 'pituitary_tumor', 'score': 0.0005948897451162338}]"
Te-gl_0015.jpg,/content/drive/My Drive/Testing/glioma/Te-gl_0015.jpg,glioma,glioma_tumor,glioma,0.5585015416145325,"[{'label': 'glioma_tumor', 'score': 0.5585015416145325}, {'label': 'pituitary_tumor', 'score': 0.36097410321235657}, {'label': 'no_tumor', 'score': 0.06332924216985703}, {'label': 'meningioma_tumor', 'score': 0.01719510741531849}]"
Te-gl_0016.jpg,/content/drive/My Drive/Testing/glioma/Te-gl_0016.jpg,glioma,glioma_tumor,glioma,0.7726942896842957,"[{'label': 'glioma_tumor', 'score': 0.7726942896842957}, {'label': 'no_tumor', 'score': 0.1796197146177292}, {'label': 'pituitary_tumor', 'score': 0.037269942462444305}, {'label': 'meningioma_tumor', 'score': 0.010416063480079174}]"
Te-gl_0017.jpg,/content/drive/My Drive/Testing/glioma/Te-gl_0017.jpg,glioma,glioma_tumor,glioma,0.8859306573867798,"[{'label': 'glioma_tumor', 'score': 0.8859306573867798}, {'label': 'no_tumor', 'score': 0.0781438797712326}, {'label': 'meningioma_tumor', 'score': 0.0299849770963192}, {'label': 'pituitary_tumor', 'score': 0.005940452683717012}]"
Te-gl_0018.jpg,/content/drive/My Drive/Testing/glioma/Te-gl_0018.jpg,glioma,glioma_tumor,glioma,0.931711733341217,"[{'label': 'glioma_tumor', 'score': 0.931711733341217}, {'label': 'no_tumor', 'score': 0.03302934393286705}, {'label': 'meningioma_tumor', 'score': 0.032955288887023926}, {'label': 'pituitary_tumor', 'score': 0.0023036147467792034}]"
Te-gl_0019.jpg,/content/drive/My Drive/Testing/glioma/Te-gl_0019.jpg,glioma,pituitary_tumor,pituitary,0.6653498411178589,"[{'label': 'pituitary_tumor', 'score': 0.6653498411178589}, {'label': 'glioma_tumor', 'score': 0.16779422760009766}, {'label': 'no_tumor', 'score': 0.08581734448671341}, {'label': 'meningioma_tumor', 'score': 0.08103853464126587}]"
Te-gl_0020.jpg,/content/drive/My Drive/Testing/glioma/Te-gl_0020.jpg,glioma,pituitary_tumor,pituitary,0.5590882897377014,"[{'label': 'pituitary_tumor', 'score': 0.5590882897377014}, {'label': 'glioma_tumor', 'score': 0.34863269329071045}, {'label': 'no_tumor', 'score': 0.061614856123924255}, {'label': 'meningioma_tumor', 'score': 0.030664190649986267}]"
Te-gl_0021.jpg,/content/drive/My Drive/Testing/glioma/Te-gl_0021.jpg,glioma,glioma_tumor,glioma,0.8444847464561462,"[{'label': 'glioma_tumor', 'score': 0.8444847464561462}, {'label': 'pituitary_tumor', 'score': 0.1242005005478859}, {'label': 'no_tumor', 'score': 0.021762028336524963}, {'label': 'meningioma_tumor', 'score': 0.009552733972668648}]"
Te-gl_0022.jpg,/content/drive/My Drive/Testing/glioma/Te-gl_0022.jpg,glioma,glioma_tumor,glioma,0.9116303324699402,"[{'label': 'glioma_tumor', 'score': 0.9116303324699402}, {'label': 'pituitary_tumor', 'score': 0.04363337531685829}, {'label': 'meningioma_tumor', 'score': 0.033302225172519684}, {'label': 'no_tumor', 'score': 0.011434088461101055}]"
Te-gl_0023.jpg,/content/drive/My Drive/Testing/glioma/Te-gl_0023.jpg,glioma,glioma_tumor,glioma,0.8043543696403503,"[{'label': 'glioma_tumor', 'score': 0.8043543696403503}, {'label': 'meningioma_tumor', 'score': 0.15154512226581573}, {'label': 'pituitary_tumor', 'score': 0.028543099761009216}, {'label': 'no_tumor', 'score': 0.015557367354631424}]"
Te-gl_0024.jpg,/content/drive/My Drive/Testing/glioma/Te-gl_0024.jpg,glioma,glioma_tumor,glioma,0.5465654134750366,"[{'label': 'glioma_tumor', 'score': 0.5465654134750366}, {'label': 'pituitary_tumor', 'score': 0.23656657338142395}, {'label': 'meningioma_tumor', 'score': 0.14413128793239594}, {'label': 'no_tumor', 'score': 0.07273679226636887}]"
Te-gl_0025.jpg,/content/drive/My Drive/Testing/glioma/Te-gl_0025.jpg,glioma,glioma_tumor,glioma,0.997235119342804,"[{'label': 'glioma_tumor', 'score': 0.997235119342804}, {'label': 'no_tumor', 'score': 0.0016257925890386105}, {'label': 'pituitary_tumor', 'score': 0.0006456837872974575}, {'label': 'meningioma_tumor', 'score': 0.0004934701137244701}]"
Te-gl_0026.jpg,/content/drive/My Drive/Testing/glioma/Te-gl_0026.jpg,glioma,glioma_tumor,glioma,0.8564717173576355,"[{'label': 'glioma_tumor', 'score': 0.8564717173576355}, {'label': 'pituitary_tumor', 'score': 0.11538024991750717}, {'label': 'no_tumor', 'score': 0.022377297282218933}, {'label': 'meningioma_tumor', 'score': 0.0057706465013325214}]"
Te-gl_0027.jpg,/content/drive/My Drive/Testing/glioma/Te-gl_0027.jpg,glioma,glioma_tumor,glioma,0.9952002763748169,"[{'label': 'glioma_tumor', 'score': 0.9952002763748169}, {'label': 'no_tumor', 'score': 0.002601814456284046}, {'label': 'meningioma_tumor', 'score': 0.00117775599937886}, {'label': 'pituitary_tumor', 'score': 0.0010202149860560894}]"
Te-gl_0028.jpg,/content/drive/My Drive/Testing/glioma/Te-gl_0028.jpg,glioma,glioma_tumor,glioma,0.41105708479881287,"[{'label': 'glioma_tumor', 'score': 0.41105708479881287}, {'label': 'pituitary_tumor', 'score': 0.36599916219711304}, {'label': 'meningioma_tumor', 'score': 0.20655108988285065}, {'label': 'no_tumor', 'score': 0.016392681747674942}]"
Te-gl_0029.jpg,/content/drive/My Drive/Testing/glioma/Te-gl_0029.jpg,glioma,glioma_tumor,glioma,0.5465654134750366,"[{'label': 'glioma_tumor', 'score': 0.5465654134750366}, {'label': 'pituitary_tumor', 'score': 0.23656657338142395}, {'label': 'meningioma_tumor', 'score': 0.14413128793239594}, {'label': 'no_tumor', 'score': 0.07273679226636887}]"
Te-gl_0030.jpg,/content/drive/My Drive/Testing/glioma/Te-gl_0030.jpg,glioma,glioma_tumor,glioma,0.6244764924049377,"[{'label': 'glioma_tumor', 'score': 0.6244764924049377}, {'label': 'pituitary_tumor', 'score': 0.25313419103622437}, {'label': 'meningioma_tumor', 'score': 0.11796695739030838}, {'label': 'no_tumor', 'score': 0.00442237313836813}]"
Te-gl_0031.jpg,/content/drive/My Drive/Testing/glioma/Te-gl_0031.jpg,glioma,glioma_tumor,glioma,0.9512068033218384,"[{'label': 'glioma_tumor', 'score': 0.9512068033218384}, {'label': 'pituitary_tumor', 'score': 0.032651063054800034}, {'label': 'no_tumor', 'score': 0.011946083977818489}, {'label': 'meningioma_tumor', 'score': 0.004196064546704292}]"
Te-gl_0032.jpg,/content/drive/My Drive/Testing/glioma/Te-gl_0032.jpg,glioma,glioma_tumor,glioma,0.9073941707611084,"[{'label': 'glioma_tumor', 'score': 0.9073941707611084}, {'label': 'pituitary_tumor', 'score': 0.04586608335375786}, {'label': 'no_tumor', 'score': 0.03492606058716774}, {'label': 'meningioma_tumor', 'score': 0.011813626624643803}]"
Te-gl_0033.jpg,/content/drive/My Drive/Testing/glioma/Te-gl_0033.jpg,glioma,glioma_tumor,glioma,0.7553120255470276,"[{'label': 'glioma_tumor', 'score': 0.7553120255470276}, {'label': 'pituitary_tumor', 'score': 0.1428087204694748}, {'label': 'no_tumor', 'score': 0.09793157130479813}, {'label': 'meningioma_tumor', 'score': 0.0039476025849580765}]"
Te-gl_0034.jpg,/content/drive/My Drive/Testing/glioma/Te-gl_0034.jpg,glioma,glioma_tumor,glioma,0.9863801598548889,"[{'label': 'glioma_tumor', 'score': 0.9863801598548889}, {'label': 'no_tumor', 'score': 0.009554208256304264}, {'label': 'pituitary_tumor', 'score': 0.0033294535242021084}, {'label': 'meningioma_tumor', 'score': 0.0007361700409092009}]"
Te-gl_0035.jpg,/content/drive/My Drive/Testing/glioma/Te-gl_0035.jpg,glioma,glioma_tumor,glioma,0.9866806864738464,"[{'label': 'glioma_tumor', 'score': 0.9866806864738464}, {'label': 'no_tumor', 'score': 0.011037017218768597}, {'label': 'pituitary_tumor', 'score': 0.0012863115407526493}, {'label': 'meningioma_tumor', 'score': 0.0009960626484826207}]"
Te-gl_0036.jpg,/content/drive/My Drive/Testing/glioma/Te-gl_0036.jpg,glioma,glioma_tumor,glioma,0.7195142507553101,"[{'label': 'glioma_tumor', 'score': 0.7195142507553101}, {'label': 'meningioma_tumor', 'score': 0.16736850142478943}, {'label': 'pituitary_tumor', 'score': 0.10644730180501938}, {'label': 'no_tumor', 'score': 0.006669924128800631}]"
Te-gl_0037.jpg,/content/drive/My Drive/Testing/glioma/Te-gl_0037.jpg,glioma,glioma_tumor,glioma,0.8548186421394348,"[{'label': 'glioma_tumor', 'score': 0.8548186421394348}, {'label': 'meningioma_tumor', 'score': 0.13394217193126678}, {'label': 'pituitary_tumor', 'score': 0.008676145225763321}, {'label': 'no_tumor', 'score': 0.0025630765594542027}]"
Te-gl_0038.jpg,/content/drive/My Drive/Testing/glioma/Te-gl_0038.jpg,glioma,pituitary_tumor,pituitary,0.7290158271789551,"[{'label': 'pituitary_tumor', 'score': 0.7290158271789551}, {'label': 'glioma_tumor', 'score': 0.261355459690094}, {'label': 'meningioma_tumor', 'score': 0.005304984748363495}, {'label': 'no_tumor', 'score': 0.004323718138039112}]"
Te-gl_0039.jpg,/content/drive/My Drive/Testing/glioma/Te-gl_0039.jpg,glioma,pituitary_tumor,pituitary,0.9809600114822388,"[{'label': 'pituitary_tumor', 'score': 0.9809600114822388}, {'label': 'glioma_tumor', 'score': 0.014460676349699497}, {'label': 'meningioma_tumor', 'score': 0.0028406516648828983}, {'label': 'no_tumor', 'score': 0.0017386156832799315}]"
Te-gl_0040.jpg,/content/drive/My Drive/Testing/glioma/Te-gl_0040.jpg,glioma,glioma_tumor,glioma,0.962874174118042,"[{'label': 'glioma_tumor', 'score': 0.962874174118042}, {'label': 'meningioma_tumor', 'score': 0.01932492107152939}, {'label': 'pituitary_tumor', 'score': 0.01623501069843769}, {'label': 'no_tumor', 'score': 0.0015659044729545712}]"
Te-gl_0041.jpg,/content/drive/My Drive/Testing/glioma/Te-gl_0041.jpg,glioma,glioma_tumor,glioma,0.7681374549865723,"[{'label': 'glioma_tumor', 'score': 0.7681374549865723}, {'label': 'pituitary_tumor', 'score': 0.15957434475421906}, {'label': 'meningioma_tumor', 'score': 0.05897463858127594}, {'label': 'no_tumor', 'score': 0.013313576579093933}]"
Te-gl_0042.jpg,/content/drive/My Drive/Testing/glioma/Te-gl_0042.jpg,glioma,glioma_tumor,glioma,0.9103621244430542,"[{'label': 'glioma_tumor', 'score': 0.9103621244430542}, {'label': 'pituitary_tumor', 'score': 0.04553460702300072}, {'label': 'meningioma_tumor', 'score': 0.025996487587690353}, {'label': 'no_tumor', 'score': 0.018106818199157715}]"
Te-gl_0043.jpg,/content/drive/My Drive/Testing/glioma/Te-gl_0043.jpg,glioma,meningioma_tumor,meningioma,0.45451515913009644,"[{'label': 'meningioma_tumor', 'score': 0.45451515913009644}, {'label': 'glioma_tumor', 'score': 0.38002440333366394}, {'label': 'pituitary_tumor', 'score': 0.16183488070964813}, {'label': 'no_tumor', 'score': 0.00362557009793818}]"
Te-gl_0044.jpg,/content/drive/My Drive/Testing/glioma/Te-gl_0044.jpg,glioma,pituitary_tumor,pituitary,0.9295361042022705,"[{'label': 'pituitary_tumor', 'score': 0.9295361042022705}, {'label': 'meningioma_tumor', 'score': 0.048822738230228424}, {'label': 'glioma_tumor', 'score': 0.01896597258746624}, {'label': 'no_tumor', 'score': 0.002675187774002552}]"
Te-gl_0045.jpg,/content/drive/My Drive/Testing/glioma/Te-gl_0045.jpg,glioma,meningioma_tumor,meningioma,0.8047553300857544,"[{'label': 'meningioma_tumor', 'score': 0.8047553300857544}, {'label': 'pituitary_tumor', 'score': 0.1256767213344574}, {'label': 'glioma_tumor', 'score': 0.06585091352462769}, {'label': 'no_tumor', 'score': 0.0037170136347413063}]"
Te-gl_0046.jpg,/content/drive/My Drive/Testing/glioma/Te-gl_0046.jpg,glioma,meningioma_tumor,meningioma,0.425761342048645,"[{'label': 'meningioma_tumor', 'score': 0.425761342048645}, {'label': 'no_tumor', 'score': 0.27054229378700256}, {'label': 'glioma_tumor', 'score': 0.21953032910823822}, {'label': 'pituitary_tumor', 'score': 0.08416604995727539}]"
Te-gl_0047.jpg,/content/drive/My Drive/Testing/glioma/Te-gl_0047.jpg,glioma,pituitary_tumor,pituitary,0.9668566584587097,"[{'label': 'pituitary_tumor', 'score': 0.9668566584587097}, {'label': 'glioma_tumor', 'score': 0.019398391246795654}, {'label': 'meningioma_tumor', 'score': 0.012109554372727871}, {'label': 'no_tumor', 'score': 0.0016353544779121876}]"
Te-gl_0048.jpg,/content/drive/My Drive/Testing/glioma/Te-gl_0048.jpg,glioma,pituitary_tumor,pituitary,0.42719945311546326,"[{'label': 'pituitary_tumor', 'score': 0.42719945311546326}, {'label': 'glioma_tumor', 'score': 0.3992757499217987}, {'label': 'meningioma_tumor', 'score': 0.15579046308994293}, {'label': 'no_tumor', 'score': 0.017734317108988762}]"
Te-gl_0049.jpg,/content/drive/My Drive/Testing/glioma/Te-gl_0049.jpg,glioma,glioma_tumor,glioma,0.8738245368003845,"[{'label': 'glioma_tumor', 'score': 0.8738245368003845}, {'label': 'pituitary_tumor', 'score': 0.06867579370737076}, {'label': 'no_tumor', 'score': 0.04218963906168938}, {'label': 'meningioma_tumor', 'score': 0.015310093760490417}]"
Te-gl_0050.jpg,/content/drive/My Drive/Testing/glioma/Te-gl_0050.jpg,glioma,pituitary_tumor,pituitary,0.8243364691734314,"[{'label': 'pituitary_tumor', 'score': 0.8243364691734314}, {'label': 'glioma_tumor', 'score': 0.12433161586523056}, {'label': 'meningioma_tumor', 'score': 0.02737494558095932}, {'label': 'no_tumor', 'score': 0.023956920951604843}]"
Te-gl_0051.jpg,/content/drive/My Drive/Testing/glioma/Te-gl_0051.jpg,glioma,glioma_tumor,glioma,0.6800519227981567,"[{'label': 'glioma_tumor', 'score': 0.6800519227981567}, {'label': 'pituitary_tumor', 'score': 0.23726123571395874}, {'label': 'no_tumor', 'score': 0.05903368443250656}, {'label': 'meningioma_tumor', 'score': 0.023653101176023483}]"
Te-gl_0052.jpg,/content/drive/My Drive/Testing/glioma/Te-gl_0052.jpg,glioma,glioma_tumor,glioma,0.9954076409339905,"[{'label': 'glioma_tumor', 'score': 0.9954076409339905}, {'label': 'no_tumor', 'score': 0.004222904331982136}, {'label': 'meningioma_tumor', 'score': 0.00019226437143515795}, {'label': 'pituitary_tumor', 'score': 0.00017714351997710764}]"
Te-gl_0053.jpg,/content/drive/My Drive/Testing/glioma/Te-gl_0053.jpg,glioma,glioma_tumor,glioma,0.44088348746299744,"[{'label': 'glioma_tumor', 'score': 0.44088348746299744}, {'label': 'pituitary_tumor', 'score': 0.318471223115921}, {'label': 'no_tumor', 'score': 0.23578214645385742}, {'label': 'meningioma_tumor', 'score': 0.004863149486482143}]"
Te-gl_0054.jpg,/content/drive/My Drive/Testing/glioma/Te-gl_0054.jpg,glioma,glioma_tumor,glioma,0.9633580446243286,"[{'label': 'glioma_tumor', 'score': 0.9633580446243286}, {'label': 'no_tumor', 'score': 0.029743537306785583}, {'label': 'pituitary_tumor', 'score': 0.004333332180976868}, {'label': 'meningioma_tumor', 'score': 0.002565082861110568}]"
Te-gl_0055.jpg,/content/drive/My Drive/Testing/glioma/Te-gl_0055.jpg,glioma,glioma_tumor,glioma,0.9874804615974426,"[{'label': 'glioma_tumor', 'score': 0.9874804615974426}, {'label': 'no_tumor', 'score': 0.008874447084963322}, {'label': 'pituitary_tumor', 'score': 0.002735415706411004}, {'label': 'meningioma_tumor', 'score': 0.0009097716538235545}]"
Te-gl_0056.jpg,/content/drive/My Drive/Testing/glioma/Te-gl_0056.jpg,glioma,glioma_tumor,glioma,0.9810057878494263,"[{'label': 'glioma_tumor', 'score': 0.9810057878494263}, {'label': 'meningioma_tumor', 'score': 0.014814022928476334}, {'label': 'pituitary_tumor', 'score': 0.0028634730260819197}, {'label': 'no_tumor', 'score': 0.001316720969043672}]"
Te-gl_0057.jpg,/content/drive/My Drive/Testing/glioma/Te-gl_0057.jpg,glioma,pituitary_tumor,pituitary,0.9138640761375427,"[{'label': 'pituitary_tumor', 'score': 0.9138640761375427}, {'label': 'meningioma_tumor', 'score': 0.04102274402976036}, {'label': 'no_tumor', 'score': 0.03300011530518532}, {'label': 'glioma_tumor', 'score': 0.012113060802221298}]"
Te-gl_0058.jpg,/content/drive/My Drive/Testing/glioma/Te-gl_0058.jpg,glioma,glioma_tumor,glioma,0.6911894679069519,"[{'label': 'glioma_tumor', 'score': 0.6911894679069519}, {'label': 'pituitary_tumor', 'score': 0.3038474917411804}, {'label': 'no_tumor', 'score': 0.0029140026308596134}, {'label': 'meningioma_tumor', 'score': 0.0020490693859755993}]"
Te-gl_0059.jpg,/content/drive/My Drive/Testing/glioma/Te-gl_0059.jpg,glioma,glioma_tumor,glioma,0.7391790151596069,"[{'label': 'glioma_tumor', 'score': 0.7391790151596069}, {'label': 'pituitary_tumor', 'score': 0.25158020853996277}, {'label': 'meningioma_tumor', 'score': 0.007075632456690073}, {'label': 'no_tumor', 'score': 0.002165159909054637}]"
Te-gl_0060.jpg,/content/drive/My Drive/Testing/glioma/Te-gl_0060.jpg,glioma,glioma_tumor,glioma,0.9915129542350769,"[{'label': 'glioma_tumor', 'score': 0.9915129542350769}, {'label': 'meningioma_tumor', 'score': 0.0061437953263521194}, {'label': 'pituitary_tumor', 'score': 0.0016599056543782353}, {'label': 'no_tumor', 'score': 0.000683385762386024}]"
Te-gl_0061.jpg,/content/drive/My Drive/Testing/glioma/Te-gl_0061.jpg,glioma,glioma_tumor,glioma,0.9489255547523499,"[{'label': 'glioma_tumor', 'score': 0.9489255547523499}, {'label': 'pituitary_tumor', 'score': 0.032493509352207184}, {'label': 'meningioma_tumor', 'score': 0.01271110400557518}, {'label': 'no_tumor', 'score': 0.0058698528446257114}]"
Te-gl_0062.jpg,/content/drive/My Drive/Testing/glioma/Te-gl_0062.jpg,glioma,glioma_tumor,glioma,0.976466715335846,"[{'label': 'glioma_tumor', 'score': 0.976466715335846}, {'label': 'pituitary_tumor', 'score': 0.013601011596620083}, {'label': 'meningioma_tumor', 'score': 0.0064910585060715675}, {'label': 'no_tumor', 'score': 0.003441211534664035}]"
Te-gl_0063.jpg,/content/drive/My Drive/Testing/glioma/Te-gl_0063.jpg,glioma,glioma_tumor,glioma,0.9356846213340759,"[{'label': 'glioma_tumor', 'score': 0.9356846213340759}, {'label': 'pituitary_tumor', 'score': 0.05373159050941467}, {'label': 'meningioma_tumor', 'score': 0.005401846021413803}, {'label': 'no_tumor', 'score': 0.005181893240660429}]"
Te-gl_0064.jpg,/content/drive/My Drive/Testing/glioma/Te-gl_0064.jpg,glioma,glioma_tumor,glioma,0.8299117088317871,"[{'label': 'glioma_tumor', 'score': 0.8299117088317871}, {'label': 'pituitary_tumor', 'score': 0.1593707948923111}, {'label': 'no_tumor', 'score': 0.005904011428356171}, {'label': 'meningioma_tumor', 'score': 0.00481352349743247}]"
Te-gl_0065.jpg,/content/drive/My Drive/Testing/glioma/Te-gl_0065.jpg,glioma,pituitary_tumor,pituitary,0.571727454662323,"[{'label': 'pituitary_tumor', 'score': 0.571727454662323}, {'label': 'glioma_tumor', 'score': 0.4109392464160919}, {'label': 'meningioma_tumor', 'score': 0.01368456520140171}, {'label': 'no_tumor', 'score': 0.003648705780506134}]"
Te-gl_0066.jpg,/content/drive/My Drive/Testing/glioma/Te-gl_0066.jpg,glioma,glioma_tumor,glioma,0.9345409870147705,"[{'label': 'glioma_tumor', 'score': 0.9345409870147705}, {'label': 'pituitary_tumor', 'score': 0.04809463024139404}, {'label': 'meningioma_tumor', 'score': 0.015367464162409306}, {'label': 'no_tumor', 'score': 0.001996955368667841}]"
Te-gl_0067.jpg,/content/drive/My Drive/Testing/glioma/Te-gl_0067.jpg,glioma,glioma_tumor,glioma,0.9505454301834106,"[{'label': 'glioma_tumor', 'score': 0.9505454301834106}, {'label': 'pituitary_tumor', 'score': 0.036042746156454086}, {'label': 'meningioma_tumor', 'score': 0.009884621948003769}, {'label': 'no_tumor', 'score': 0.003527224063873291}]"
Te-gl_0068.jpg,/content/drive/My Drive/Testing/glioma/Te-gl_0068.jpg,glioma,glioma_tumor,glioma,0.9287803173065186,"[{'label': 'glioma_tumor', 'score': 0.9287803173065186}, {'label': 'meningioma_tumor', 'score': 0.06696049869060516}, {'label': 'pituitary_tumor', 'score': 0.002964214887470007}, {'label': 'no_tumor', 'score': 0.0012950298842042685}]"
Te-gl_0069.jpg,/content/drive/My Drive/Testing/glioma/Te-gl_0069.jpg,glioma,pituitary_tumor,pituitary,0.5245564579963684,"[{'label': 'pituitary_tumor', 'score': 0.5245564579963684}, {'label': 'glioma_tumor', 'score': 0.403160959482193}, {'label': 'no_tumor', 'score': 0.057402603328228}, {'label': 'meningioma_tumor', 'score': 0.014879981055855751}]"
Te-gl_0070.jpg,/content/drive/My Drive/Testing/glioma/Te-gl_0070.jpg,glioma,glioma_tumor,glioma,0.8016945719718933,"[{'label': 'glioma_tumor', 'score': 0.8016945719718933}, {'label': 'pituitary_tumor', 'score': 0.10402031987905502}, {'label': 'no_tumor', 'score': 0.06220086291432381}, {'label': 'meningioma_tumor', 'score': 0.03208417072892189}]"
Te-gl_0071.jpg,/content/drive/My Drive/Testing/glioma/Te-gl_0071.jpg,glioma,glioma_tumor,glioma,0.6270182728767395,"[{'label': 'glioma_tumor', 'score': 0.6270182728767395}, {'label': 'pituitary_tumor', 'score': 0.3565741777420044}, {'label': 'meningioma_tumor', 'score': 0.008828968740999699}, {'label': 'no_tumor', 'score': 0.007578546646982431}]"
